,"Momentum(AAPL,20d)","MeanReversion(AAPL,20d,z>1.0)","SMACross(AAPL,20/50)","RSI(AAPL,14d,buy<30)","BollingerBreakout(AAPL,20d,k=2.0)",BuyHold(AAPL),EqualWeight(SMA20>50),"InverseVol(SMA20>50,vol60d)",EW_Universe(passive),BM1_SMACross(20/50),"BM2_TopK_Mom(30d,K=10)","NEW1_TopKLongMomInvVol(L90,K8)","NEW2_RegimeMom(L60,K10,50/200)"
2025-06-11,1182630.9815556165,1278841.040277185,905440.1079903179,1393702.3242627936,1032132.2359805688,1127637.848876787,1365910.7397862382,1276929.0447300954,1723334.4835530412,1365910.7397862382,1818137.1324963612,2181266.3020150135,2267187.545357618
2025-06-12,1182630.9815556165,1278841.040277185,907353.2020911124,1393702.3242627936,1032132.2359805688,1130020.4220558202,1365928.26987867,1278813.016204316,1725346.019743993,1365928.26987867,1821454.7362958784,2186742.5004661274,2265861.906321363
2025-06-13,1182630.9815556165,1278841.040277185,894826.9907168626,1393702.3242627936,1032132.2359805688,1114420.2405264352,1347285.21993005,1261686.9759308703,1702579.9546784987,1347285.21993005,1797054.4917343645,2169018.04022615,2260703.100192709
2025-06-16,1182630.9815556165,1291665.2543232325,903800.3130467797,1393702.3242627936,1032132.2359805688,1125595.6432947582,1368147.9359486806,1277391.8704782145,1724786.1106549248,1368147.9359486806,1842313.7914735104,2219979.7318034465,2292020.2662421353
2025-06-17,1182630.9815556165,1291665.2543232325,903800.3130467797,1393702.3242627936,1032132.2359805688,1109825.2779668707,1356572.949842842,1266294.9565874955,1708990.573417739,1356572.949842842,1841577.7795523955,2204532.6151501467,2283232.4567413554
2025-06-18,1182630.9815556165,1297871.3744370327,903800.3130467797,1393702.3242627936,1032132.2359805688,1115157.703653279,1354761.03498452,1264021.573140999,1707149.5344850977,1354761.03498452,1841261.1543022362,2209200.446891844,2290228.342360369
2025-06-20,1182630.9815556165,1327053.343482773,903800.3130467797,1393702.3242627936,1032132.2359805688,1140231.4499659631,1349908.6685138796,1260655.4476532293,1701813.3865724213,1349908.6685138796,1842900.3523718843,2216110.7672881684,2284196.4581463696
2025-06-23,1182630.9815556165,1327053.343482773,903800.3130467797,1393702.3242627936,1032132.2359805688,1143067.8466076695,1363386.2578419917,1272272.2376902371,1718126.2451105774,1363386.2578419917,1860183.1031681618,2235652.716979755,2317018.9022351466
2025-06-24,1175588.017893747,1327053.343482773,903800.3130467797,1393702.3242627936,1032132.2359805688,1136260.4946675743,1387480.5256951211,1290799.6603239274,1747460.868239163,1387480.5256951211,1914516.0883706815,2261195.3364374377,2358600.6526252013
2025-06-25,1182983.12973871,1327053.343482773,903800.3130467797,1393702.3242627936,1032132.2359805688,1143408.2142046744,1382938.3593375531,1283713.1690862074,1739637.7059624232,1382938.3593375531,1924951.2927878494,2255662.0047985306,2364490.232770713
2025-06-26,1179696.4133631708,1327053.343482773,903800.3130467797,1393702.3242627936,1032132.2359805688,1140231.4499659631,1394845.8113308712,1293916.9867372352,1752918.7937476512,1394845.8113308712,1934312.14810184,2259539.517493449,2387819.4526260165
2025-06-27,1180165.9442739622,1327053.343482773,903800.3130467797,1393702.3242627936,1032132.2359805688,1140685.2734286364,1397998.0735787526,1298507.004088597,1757444.544134001,1397998.0735787526,1936478.2282472157,2252575.0502617043,2376622.7399577894
2025-06-30,1204170.712088168,1327053.343482773,903800.3130467797,1393702.3242627936,1032132.2359805688,1163886.9979577945,1407147.6141652653,1307668.7448496008,1770394.4633277266,1407147.6141652653,1942748.0744916948,2273263.3089695624,2398017.4737970685
2025-07-01,1219723.92350813,1327053.343482773,903800.3130467797,1393702.3242627936,1032132.2359805688,1178919.9001588381,1403160.4827936445,1308463.3503906806,1768508.8771647497,1403160.4827936445,1897684.3155801531,2203733.200103742,2336206.6735201515
2025-07-02,1246839.3336063283,1327053.343482773,903800.3130467797,1393702.3242627936,1055077.337175017,1205128.205128205,1408672.9322986717,1309897.3341639237,1775323.5619812072,1408672.9322986717,1917538.2125965294,2214573.520163171,2372042.4996953965
2025-07-03,1253354.074993558,1327053.343482773,903800.3130467797,1393702.3242627936,1060590.1212282286,1211425.0056727934,1421273.2827432682,1321738.2705320744,1791337.3491003334,1421273.2827432682,1921648.9938470912,2235295.1999007827,2387521.339019107
2025-07-07,1232225.1840079487,1327053.343482773,903800.3130467797,1393702.3242627936,1042710.8215961909,1191002.949852507,1408245.3450978117,1311726.2664061037,1776861.1129851774,1408245.3450978117,1888217.250664937,2229810.0721704303,2369055.7892766963
2025-07-08,1232577.3321910421,1327053.343482773,903800.3130467797,1393702.3242627936,1043008.8099233916,1191343.317449512,1412594.0748342942,1312768.7942979736,1781569.8741973473,1412594.0748342942,1890363.350783215,2213779.686133967,2365465.4299157863
2025-07-09,1239209.4563059695,1327053.343482773,903800.3130467797,1393702.3242627936,1048620.9234190034,1197753.5738597685,1415843.3634412503,1314098.3709999085,1784792.9550305672,1415843.3634412503,1887463.0189267683,2241470.1180661228,2373007.705204077
2025-07-10,1246663.2595147816,1327053.343482773,903800.3130467797,1393702.3242627936,1054928.3430114167,1204958.0213297026,1413398.751178544,1310368.0711248193,1776856.9159971804,1413398.751178544,1887535.3240925092,2209790.0267963866,2367125.228652377
2025-07-11,1239326.8390336675,1327053.343482773,903800.3130467797,1393702.3242627936,1048720.2528614036,1197867.0297254368,1406258.498535645,1303457.1663597864,1766131.666457629,1406258.498535645,1904361.9716916282,2222135.0255158353,2381105.7578824884
2025-07-14,1224419.2326160432,1327053.343482773,892928.6858676794,1393702.3242627936,1036105.4136765772,1183458.1347855683,1413188.7585407218,1311406.6446334363,1777716.9393930938,1413188.7585407218,1896651.500205308,2248538.089516348,2387490.2539900686
2025-07-15,1227295.10944464,1327053.343482773,895025.9682762461,1393702.3242627936,1038538.9850153823,1186237.8034944409,1406458.6014136483,1303169.0871964626,1765076.5398627291,1406458.6014136483,1916755.3640368597,2265472.7628147732,2415398.0556879854
2025-07-16,1233457.702648776,1327053.343482773,899520.1448660316,1393702.3242627936,1043753.7807413932,1192194.236442024,1408373.1203630832,1305016.9137970086,1768787.5140650186,1408373.1203630832,1912227.716014831,2273791.857892572,2408107.466911804
2025-07-17,1232636.0235548913,1327053.343482773,898920.9213207269,1393702.3242627936,1043058.4746445918,1191400.0453823463,1418610.0559341654,1315262.504205138,1781416.182130944,1418610.0559341654,1919981.312887532,2288710.3336049523,2420772.3130431063
2025-07-18,1239444.2217613652,1327053.343482773,903885.9164103947,1393702.3242627936,1048819.5823038039,1197980.4855911052,1419209.0492720015,1315635.130962361,1783610.392991499,1419209.0492720015,1913566.9887999934,2284634.810822302,2420448.456700308
2025-07-21,1247074.099061724,1327053.343482773,909450.1350453673,1393702.3242627936,1055275.9960598173,1205355.1168595415,1423730.618702573,1320041.1073697975,1789459.6733997585,1423730.618702573,1927947.7020589544,2287745.8618911267,2416804.3586569685
2025-07-22,1258342.8409207156,1327053.343482773,917668.0579524038,1393702.3242627936,1064811.6225302375,1216246.8799636941,1424251.4699388281,1323880.6157165186,1794820.9037593172,1424251.4699388281,1899605.306882554,2245554.392007477,2376553.835466767
2025-07-23,1256875.5568244928,1327053.343482773,916598.0159072167,1393702.3242627936,1063570.004500235,1214828.6816428408,1430332.6568212484,1329453.82502205,1802534.0461694521,1430332.6568212484,1933973.9283428106,2263585.064082872,2407136.542648764
2025-07-24,1254586.593634385,1327053.343482773,914928.7503167249,1393702.3242627936,1061633.0803734306,1212616.29226231,1432304.784108199,1330967.6698913279,1802755.597510301,1432304.784108199,1945417.0025961986,2274674.54602486,2417775.444638316
2025-07-25,1255290.890000572,1327053.343482773,915442.3704984147,1393702.3242627936,1062229.057027832,1213297.0274563194,1435290.8250332137,1332685.7716200997,1804847.977243648,1435290.8250332137,1956420.5908846336,2296167.061943257,2437043.623336677
2025-07-28,1256288.6431860037,1327053.343482773,916169.999089142,1393702.3242627936,1063073.357288234,1214261.4023144997,1436393.7835072163,1331153.7395696691,1804701.6034040218,1436393.7835072163,1972235.259428053,2320440.4836720964,2462073.330053905
2025-07-29,1239972.4440360055,1327053.343482773,904271.1315466621,1393702.3242627936,1049266.564794605,1198491.0369866122,1436264.22385441,1331841.3752629585,1804197.9385101593,1436264.22385441,1981548.622600185,2339926.6431248565,2469996.0805099593
2025-07-30,1226942.9612615467,1327053.343482773,894769.1581854012,1393702.3242627936,1038240.9966881817,1185897.435897436,1433277.7810226837,1328547.3840004343,1798919.7663216125,1433277.7810226837,1992704.0587439574,2361092.723760557,2484456.749036292
2025-07-31,1218256.6394119072,1317658.2755643108,888434.5092778938,1393702.3242627936,1030890.6179505661,1177501.701837985,1414778.936822717,1312893.0181078399,1777125.2182876405,1414778.936822717,1977277.3790350873,2393115.8608535985,2478931.068881998
2025-08-01,1218256.6394119072,1284712.0576610551,866220.436419811,1393702.3242627936,1005114.627647712,1148059.9046970727,1396216.8496088963,1297533.519831213,1754117.2924835067,1396216.8496088963,1946281.5438810172,2340677.7001072536,2446283.33921967
2025-08-04,1218256.6394119072,1290869.635958966,870372.1995551366,1393702.3242627936,1005114.627647712,1153562.5141819832,1425007.9681606635,1322975.2684536837,1784820.4787515504,1425007.9681606635,1988986.8427428363,2406623.649192285,2498623.788794114
2025-08-05,1218256.6394119072,1288139.987847521,868531.7272374149,1393702.3242627936,1005114.627647712,1151123.2130701158,1412404.511036466,1311166.613284797,1772790.5264392877,1412404.511036466,1953213.6697966931,2378476.0668525626,2494898.1283265934
2025-08-06,1218256.6394119072,1353715.0227108411,912745.8645445433,1393702.3242627936,1005114.627647712,1209723.1676877695,1416842.4984049068,1313374.0623318835,1782100.4052502164,1416842.4984049068,1942141.5277965325,2364594.696310123,2491675.311046561
2025-08-07,1256989.4882522952,1353715.0227108411,941765.4048100158,1393702.3242627936,1005114.627647712,1248184.7061493078,1419121.2894543258,1315378.2209418777,1776524.6432577628,1419121.2894543258,1958887.390049724,2381914.1810124703,2492159.0255520805
2025-08-08,1310232.8733839197,1353715.0227108411,981656.5722545886,1393702.3242627936,1047689.1326228366,1301055.1395507148,1425088.8412704833,1322054.9822442115,1783896.0323642914,1425088.8412704833,1974593.8962852284,2393022.0150046065,2498075.951426989
2025-08-11,1297836.0766311705,1353715.0227108411,972368.6073023651,1393702.3242627936,1037776.399168328,1288745.178125709,1417969.3691107382,1315490.7709809577,1776446.2939702112,1417969.3691107382,1965247.0638386635,2385806.265899868,2489739.5487545403
2025-08-12,1311946.7162529635,1353715.0227108411,982940.622708813,1393702.3242627936,1049059.5566027227,1302756.9775357386,1436291.8598019832,1329835.6378607089,1800635.306421548,1436291.8598019832,1978038.3953216518,2420152.3873298913,2547132.293086564
2025-08-13,1332969.8554465666,1353715.0227108411,998691.6416139663,1393702.3242627936,1065870.090755991,1323632.8568186976,1442144.7273664963,1334515.4201653227,1814108.5461990617,1442144.7273664963,1985630.0723412805,2429200.9084371873,2549809.9268456968
2025-08-14,1329827.810186653,1353715.0227108411,996337.5491145548,1393702.3242627936,1063357.6467928665,1320512.8205128205,1434490.7301400502,1328676.8548793243,1804919.3915343669,1434490.7301400502,1974573.4905699047,2410846.452730908,2541930.0804428672
2025-08-15,1323029.5668061129,1353715.0227108411,991244.1489794645,1393702.3242627936,1057921.631672652,1313762.1965055591,1422891.763603328,1318257.5650304356,1800171.6324322885,1422891.763603328,1962852.838466186,2376153.2778110686,2519673.6554389405
2025-08-18,1319030.6001116775,1353715.0227108411,988248.0312529408,1393702.3242627936,1054723.9757195846,1309791.2412071703,1422630.9580534282,1316850.075392547,1803047.6942787638,1422630.9580534282,1960648.6872025952,2390127.6700667567,2531766.420511676
2025-08-19,1317145.3729557295,1353715.0227108411,986835.5757532939,1393702.3242627936,1053216.5093417102,1307919.2194236442,1413420.1404469677,1314214.0648267674,1794165.3988279956,1413420.1404469677,1913023.1419790082,2324923.111295965,2462062.270960993
2025-08-20,1291152.0894418997,1353715.0227108411,967360.8105308898,1393702.3242627936,1032431.7456467727,1282108.0099841163,1409109.8079312623,1311380.245317615,1790801.7557640693,1409109.8079312623,1906759.1373449399,2319506.7915907586,2447729.735138494
2025-08-21,1284810.870826438,1353715.0227108411,962609.8238502594,1393702.3242627936,1027361.1769211945,1275811.209439528,1405825.2243189565,1306422.6916030964,1784278.7741223993,1405825.2243189565,1910410.734702833,2308657.762053236,2442729.4253379735
2025-08-22,1301149.5061779881,1353715.0227108411,974851.104847199,1393702.3242627936,1040425.885529441,1292035.3982300884,1423893.1680897598,1320250.8271166196,1812330.8639824921,1423893.1680897598,1938132.5647963302,2359789.746181675,2481852.235856078
2025-08-25,1297721.8204399007,1353715.0227108411,972283.0039387501,1393702.3242627936,1037685.037569669,1288631.7222600407,1414261.209421689,1308854.4690929763,1796703.3454341288,1414261.209421689,1935862.2584017273,2363592.3425745415,2473074.919955977
2025-08-26,1310004.3610013807,1353715.0227108411,981485.3655273587,1393702.3242627936,1047506.4094255186,1300828.2278193783,1418911.6917944436,1310589.9034422457,1798790.4740713774,1418911.6917944436,1949342.9508814914,2391216.226676393,2493416.2773971683
2025-08-27,1316745.476286286,1353715.0227108411,986535.9639806416,1393702.3242627936,1052896.7437464034,1307522.1238938053,1423054.280528156,1314610.3668486194,1806085.2983353978,1423054.280528156,1956144.0749188906,2398501.630712322,2508561.777618574
2025-08-28,1328570.9920826876,1353715.0227108411,995395.9121147902,1393702.3242627936,1062352.6692076167,1319264.8059904696,1430106.4248652,1319154.648009959,1814425.8298417064,1430106.4248652,1972333.3603115403,2432365.9862540257,2524957.520285335
2025-08-29,1326171.6120660263,1353715.0227108411,993598.2414788759,1393702.3242627936,1060434.0756357764,1316882.2328114363,1411126.4593469466,1306238.4854504503,1798927.532165668,1411126.4593469466,1955907.6384142821,2372966.5738518396,2492852.4292837675
2025-09-02,1312346.612922407,1353715.0227108411,983240.2344814654,1393702.3242627936,1049379.3221980294,1303154.0730655775,1405212.8961408606,1298902.985136949,1786570.8260551253,1405212.8961408606,1965721.0355347379,2391430.6214557714,2503715.4626767472
2025-09-03,1362333.6966028488,1353715.0227108411,1020691.7060630118,1393702.3242627936,1089350.0216113706,1352791.0142954392,1413289.2475270217,1307491.7864728696,1788119.052045857,1413289.2475270217,1975184.0735092487,2426323.770933377,2565735.8362617935
2025-09-04,1369817.4771310063,1353715.0227108411,1026298.7263797919,1393702.3242627936,1095334.2063235394,1360222.3734967099,1430040.5067777534,1321172.7673713665,1803087.7842141567,1430040.5067777534,2017163.293255192,2474786.54400674,2606161.5855427287
2025-09-05,1369303.3242702931,1353715.0227108411,1025913.5112435245,1393702.3242627936,1094923.0791295737,1359711.8221012026,1432635.2101585614,1321451.9215800082,1809098.8060123508,1432635.2101585614,2036094.4676920376,2527529.106924279,2631485.166087464
2025-09-08,1358963.1389603962,1353715.0227108411,1018166.4068363704,1393702.3242627936,1086654.8544509283,1349444.0662582254,1439124.363787134,1325194.9029086025,1816522.8430469215,1439124.363787134,2064439.9668260633,2578230.19313068,2677332.19429702
2025-09-09,1338796.921201315,1353715.0227108411,1003057.4131583293,1393702.3242627936,1070529.532287603,1329419.1059677785,1444830.5475218615,1328468.8911300001,1820465.9140115709,1444830.5475218615,2089782.396488768,2619347.9947266574,2715341.5270539233
2025-09-10,1295608.0809014135,1353715.0227108411,970699.3417118733,1393702.3242627936,1035994.8479944762,1286532.7887451781,1434344.3173367893,1318723.0855884876,1808886.085360509,1434344.3173367893,2097205.7340151146,2668646.0176713997,2743284.93464644
2025-09-11,1295608.0809014135,1373054.6614673259,984567.0866174974,1393702.3242627936,1050795.426977245,1304912.6389834355,1452945.972633726,1333947.470613306,1834110.8486436515,1452945.972633726,2115769.243191179,2690386.1005015997,2747432.55539926
2025-09-12,1295608.0809014135,1373054.6614673259,1001858.9660677199,1393702.3242627936,1069250.4699063762,1327830.7238484228,1454497.9459406165,1334076.6277963056,1831138.9509312622,1454497.9459406165,2162201.083847536,2744367.7411243743,2798548.678202414
2025-09-15,1310165.475068845,1373054.6614673259,1013115.8083830875,1393702.3242627936,1081264.5201300434,1342750.1701837985,1469381.775539795,1343560.4642250903,1838228.9888803193,1469381.775539795,2227736.9397214786,2802963.288569419,2876292.4746708022
2025-09-16,1318191.41481895,1373054.6614673259,1019322.0522451724,1393702.3242627936,1087888.2360328257,1350975.720444747,1471263.544343327,1343696.540361411,1839285.0690280655,1471263.544343327,2233499.6851899135,2802168.0012023775,2863398.458715966
2025-09-17,1322840.9247431487,1373054.6614673259,1022917.3935170008,1393702.3242627936,1091725.4231765065,1355740.8668028137,1473169.988673463,1347192.5588746178,1845560.4853735834,1473169.988673463,2226899.914638851,2777312.178210582,2838517.56741378
2025-09-18,1316696.9294861718,1373054.6614673259,1018166.4068363704,1393702.3242627936,1086654.8544509283,1349444.0662582254,1492451.9094665628,1357187.317832101,1868161.7934868494,1492451.9094665628,2281810.66204823,2836470.2750610183,2888400.7449064134
2025-09-19,1358874.6266556885,1373054.6614673259,1050781.2883736712,1393702.3242627936,1121463.6235400322,1392670.7510778306,1495219.6388079803,1358703.7428726952,1869988.6121276524,1495219.6388079803,2297617.373842332,2856855.60948062,2919391.174895219
2025-09-22,1417436.3111771434,1373054.6614673259,1096065.4677259866,1393702.3242627936,1169793.909230678,1452688.9040163376,1501078.1720459005,1363144.2942230871,1877082.8113012887,1501078.1720459005,2325122.6049913093,2897731.60566721,2945363.7290082737
2025-09-23,1408303.3452546103,1373054.6614673259,1089003.1902277523,1393702.3242627936,1162256.577341305,1443328.7950987066,1497964.4064277664,1360984.6742978124,1871413.1691089957,1497964.4064277664,2325833.298939217,2889933.679543516,2923038.586876679
2025-09-24,1396568.8678268706,1373054.6614673259,1079929.233684566,1393702.3242627936,1152572.2478834442,1431302.4733378717,1494779.4336392782,1359371.4982025353,1865860.8833345824,1494779.4336392782,2320134.4537078156,2845849.4821606963,2886087.0273343455
2025-09-25,1421809.064558235,1373054.6614673259,1099446.8005887778,1393702.3242627936,1173402.6923777112,1457170.4107102337,1485094.5487248562,1351103.9586795482,1854279.3779734222,1485094.5487248562,2312148.2191448687,2792926.592259837,2866418.604811976
2025-09-26,1414004.530042616,1373054.6614673259,1093411.763453923,1393702.3242627936,1166961.699672247,1449171.772180622,1501128.258134856,1366211.4956654778,1868914.6056084319,1501128.258134856,2338607.9229272944,2811747.7466974617,2898839.083488502
2025-09-29,1408303.3452546103,1373054.6614673259,1089003.1902277523,1393702.3242627936,1162256.577341305,1443328.7950987066,1516094.3314766504,1377828.17187699,1882113.2129208103,1516094.3314766504,2382119.9352674573,2919234.7666340615,2947656.8737548003
2025-09-30,1409410.3714270385,1373054.6614673259,1089859.2238639018,1393702.3242627936,1163170.1933278958,1444463.353755389,1520413.5953272197,1380304.2728853354,1885039.3983263455,1520413.5953272197,2412127.5131571232,2973533.4584692903,2979335.4436444906
2025-10-01,1413949.1787339943,1373054.6614673259,1093368.9617721154,1393702.3242627936,1166916.0188729174,1449115.0442477877,1537242.6370242531,1389164.192424513,1894974.9897385088,1537242.6370242531,2534096.587220679,3133884.295499454,3092469.8249262297
2025-10-02,1423248.1985823917,1373054.6614673259,1100559.6443157722,1393702.3242627936,1174590.393160279,1458645.3369639209,1548777.0756073073,1399612.82879575,1905556.0890210194,1548777.0756073073,2544456.697995872,3169760.489486345,3100331.2993686544
2025-10-03,1428174.4650496973,1373054.6614673259,1104368.993996638,1393702.3242627936,1178655.9843006073,1463694.1229861581,1542304.841517412,1393672.6926152362,1904006.2183266268,1542304.841517412,2529382.386056229,3180272.695878997,3095475.6283365805
2025-10-06,1420812.7410030495,1373054.6614673259,1098676.370316243,1393702.3242627936,1172580.4379897795,1456149.3079192194,1551002.4102081368,1401588.463350789,1912980.332212814,1551002.4102081368,2505800.2227390166,3114894.5792177534,3043057.707341737
2025-10-07,1419650.363522,1373054.6614673259,1097777.534998286,1393702.3242627936,1171621.1412038596,1454958.0213297028,1529544.8155826384,1383541.6441442047,1898974.7031636864,1529544.8155826384,2437010.7161662127,3047967.175609167,2990072.98340652
2025-10-08,1428395.8702841832,1373054.6614673259,1104540.200723868,1393702.3242627936,1178838.7074979255,1463921.0347174949,1545659.1786132928,1395457.2440742936,1916076.49562316,1545659.1786132928,2479492.2277014465,3105785.288312979,3031378.750500679
2025-10-09,1406144.6442183752,1373054.6614673259,1087333.9246372604,1393702.3242627936,1160475.0261674533,1441116.4057181755,1535956.9052314786,1385821.0571299281,1905954.532752295,1535956.9052314786,2453672.917814856,3087864.274336099,3003698.351356804
2025-10-10,1357601.546557396,1373054.6614673259,1049796.8496920993,1393702.3242627936,1120412.9651554532,1391366.0086226459,1482399.8081614461,1345161.246564158,1851072.223789868,1482399.8081614461,2335136.5261743064,2957232.596483629,2884813.1487786137
2025-10-13,1370830.5093179136,1373054.6614673259,1060026.4516440872,1393702.3242627936,1131330.6761952115,1404923.9845700024,1518150.898317838,1372213.7060638429,1883148.7450278713,1518150.898317838,2414894.953699773,3046225.851016874,2954611.8107745475
2025-10-14,1371439.3737127492,1373054.6614673259,1060497.2701439697,1393702.3242627936,1131833.1649878363,1405547.9918311778,1512488.305735223,1371698.1990922624,1884828.8948300027,1512488.305735223,2372224.7782606944,2985126.056697664,2913212.155350039
2025-10-15,1380129.529166311,1373054.6614673259,1067217.1341877442,1393702.3242627936,1139005.050482573,1414454.2772861358,1532600.5928660084,1385480.9538952422,1892985.2660801546,1532600.5928660084,2470715.9091205555,3107788.706325199,3016157.3269199748
2025-10-16,1369668.131836864,1373054.6614673259,1059127.6163261302,1393702.3242627936,1130371.379409291,1403732.6979804856,1527739.0974923691,1380101.3484444367,1884944.234987191,1527739.0974923691,2479260.949685673,3143176.8209337317,3048378.495983704
2025-10-17,1396458.165209628,1399910.9336900047,1079843.630320951,1393702.3242627936,1152480.886284785,1431189.0174722034,1533394.6014550189,1387377.794055944,1897007.3604189768,1533394.6014550189,2468678.8321823436,3147573.2906662347,3041013.0637555183
2025-10-20,1451532.717287934,1399910.9336900047,1122431.3037193953,1393702.3242627936,1197933.2816176703,1487633.3106421602,1548204.9495019664,1400301.1334761952,1918397.097956395,1548204.9495019664,2476360.0827493486,3156481.0735522863,3044351.479798865
2025-10-21,1454466.3366448686,1399910.9336900047,1124699.7928551917,1393702.3242627936,1200354.3639821354,1490639.8910823688,1543151.6406848624,1394502.695765137,1926559.1068635518,1543151.6406848624,2483533.430556956,3145143.5459355013,3008098.6980709243
2025-10-22,1430554.5713204183,1399910.9336900047,1106209.4663143598,1393702.3242627936,1180620.2586717773,1466133.4240980258,1528148.1121053162,1383941.2325171256,1909281.2746852234,1528148.1121053162,2436181.6428422765,3088578.3318207767,2974363.2666464606
2025-10-23,1436809.269194638,1399910.9336900047,1111046.0563586052,1393702.3242627936,1185782.1889960144,1472543.680508282,1551703.4359793253,1398588.121426852,1925246.8508032856,1551703.4359793253,2514969.875153622,3187964.1923417645,3068364.5765400752
2025-10-24,1454743.0931879757,1399910.9336900047,1124913.8012642292,1393702.3242627936,1200582.7679787832,1490923.5307465396,1568753.1823607516,1409992.5445163026,1935599.3035639827,1568753.1823607516,2567825.307609402,3301465.910100858,3129353.853224853
2025-10-27,1487898.527052202,1399910.9336900047,1150552.0086669107,1393702.3242627936,1227945.5667771734,1524903.562514182,1590845.1459188112,1427790.0226135987,1957449.5806270659,1590845.1459188112,2625528.8728528805,3334967.9129756414,3175708.7205896927
2025-10-28,1488950.201916009,1399910.9336900047,1151365.240621253,1393702.3242627936,1228813.5019644345,1525981.3932380304,1592494.2477238243,1428419.551457547,1951576.6031608484,1592494.2477238243,2619330.618720649,3316601.288659944,3182419.682899432
2025-10-29,1492824.7935195079,1399910.9336900047,1154361.3583477766,1393702.3242627936,1232011.1579175019,1529952.3485364192,1605039.6072357185,1434666.0678887833,1939486.3315293873,1605039.6072357185,2656731.6255455334,3520144.588109107,3264729.598991129
2025-10-30,1502234.515985148,1399910.9336900047,1161637.6442550484,1393702.3242627936,1239776.8938035225,1539596.0971182208,1596556.7984438478,1429815.4159283403,1928461.2497008338,1596556.7984438478,2604118.0560759567,3481683.058198879,3289982.2078259517
2025-10-31,1496533.3311971426,1399910.9336900047,1157229.0710288777,1393702.3242627936,1235071.7714725805,1533753.1200363059,1603797.1818943683,1432875.0410433905,1935082.1695294196,1603797.1818943683,2620704.9717141693,3513174.9078811365,3304837.6386206993
2025-11-03,1489226.958459116,1399910.9336900047,1151579.2490302904,1393702.3242627936,1229041.9059610823,1526265.0329022012,1606381.642913623,1433473.2591825468,1935637.3762450286,1606381.642913623,2648038.723692253,3564100.2416008525,3350539.075981766
2025-11-04,1494706.738012636,1399910.9336900047,1155816.615529231,1393702.3242627936,1233564.3050947061,1531881.0982527798,1571124.382923491,1410148.22091808,1904167.8288015523,1571124.382923491,2552595.9275417277,3422938.403222843,3220200.2527338937
2025-11-05,1495260.25109885,1399910.9336900047,1156244.6323473058,1393702.3242627936,1234021.1130880013,1532448.377581121,1595698.0782394782,1425616.7594388055,1923364.7506036647,1595698.0782394782,2647162.257868979,3576807.269515908,3358990.766422033
2025-11-06,1493212.2526798577,1399910.9336900047,1154660.9701204288,1393702.3242627936,1232330.9235128085,1530349.4440662581,1580624.041388103,1412833.8148051328,1892663.4471560912,1580624.041388103,2614142.7145320643,3547356.2192786834,3319248.465766345
2025-11-07,1486016.5825590743,1399910.9336900047,1149096.7514854565,1393702.3242627936,1226392.4195999694,1522974.8127978218,1578974.7332661774,1412718.5060844384,1894714.7303024319,1578974.7332661774,2612816.5948346877,3545257.6958408803,3318694.768774241
2025-11-10,1491330.3081867297,1399910.9336900047,1153205.7129389746,1393702.3242627936,1230777.7763356045,1528420.694349898,1608434.722796516,1432145.1171335753,1915341.2169670921,1608434.722796516,2708569.4617810925,3685988.9304913017,3451243.35676122
2025-11-11,1523544.769804392,1399910.9336900047,1178116.2917509289,1393702.3242627936,1257364.0015453927,1561436.35125936,1605207.795676414,1436143.8186370197,1915994.0149857593,1605207.795676414,2664540.3920205245,3590733.222661131,3360910.174728104
2025-11-12,1513692.2368697808,1399910.9336900047,1170497.592389197,1393702.3242627936,1249232.8192647358,1551338.7792148856,1603277.0187801041,1435417.1450526079,1915924.7385636377,1603277.0187801041,2670858.171578909,3597002.161049166,3324371.9068368175
2025-11-13,1510813.9688214671,1399910.9336900047,1168271.904935208,1393702.3242627936,1246857.4176996,1548388.9267075106,1571413.9120706792,1414313.3922808997,1886361.0143658435,1571413.9120706792,2601258.791513942,3467229.740103502,3198664.7432320244
2025-11-14,1507824.998155911,1399910.9336900047,1165960.6141176042,1393702.3242627936,1244390.6545358053,1545325.6183344682,1570198.1421231502,1413315.9304680515,1881051.0038520773,1570198.1421231502,2616349.993877342,3493103.604673226,3205064.809696188
2025-11-17,1480426.1003883113,1399910.9336900047,1144773.7816229006,1393702.3242627936,1221778.6588676863,1517245.2915815746,1558837.4414833651,1404647.1463024172,1863317.686708697,1558837.4414833651,2613684.9090210935,3511048.657755652,3193336.244705303
2025-11-18,1480315.3977710686,1399910.9336900047,1144688.1782592856,1393702.3242627936,1221687.2972690274,1517131.8357159065,1545378.1320789622,1395557.114998101,1853820.5226595835,1545378.1320789622,2592504.1915347576,3452493.7825493687,3135654.6692471006
2025-11-19,1486514.7443366668,1399910.9336900047,1149481.9666217237,1393702.3242627936,1226803.5467939351,1523485.364193329,1555129.2391940227,1399718.2995955816,1854331.3041135364,1555129.2391940227,2601452.7413352407,3486597.086126905,3159776.918878568
2025-11-20,1473728.5920451204,1399910.9336900047,1139594.7781241955,1393702.3242627936,1216251.2821488131,1510381.2117086453,1513699.8866988646,1371195.1070085422,1813886.0852784675,1513699.8866988646,2520379.404053317,3352013.64765842,3005699.8266367936
